zone	zone_name	npc_id	npc_name	race	class	level	faction_name	bodytype	class_name
cabeast	Cabilis East	106040	Smithy_Bashdyn	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106041	Smithy_Qag	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106042	Smithy_Ygen	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106043	Smithy_Phlegyl	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106044	Klok_Oxmod	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106045	Klok_Ixmid	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106046	Klok_Gogon	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106047	Klok_Foxmyr	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106048	Klok_Ephmir	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106049	Klok_Dytar	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106050	Klok_Vednir	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106051	Klok_Tempar	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106052	Klok_Scaznar	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106053	Klok_Hoga	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106054	Klok_Wyga	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106055	Klok_Poklon	128	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106056	Klok_Margar	139	40	30	Cabilis Residents	1	Class 40
cabeast	Cabilis East	106057	Klok_Rakra	139	40	30	Cabilis Residents	1	Class 40
cabeast	Cabilis East	106058	Klok_Unlar	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106059	Klok_Mugruk	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106060	Haggle_Baron_Klok	128	1	30	Cabilis Residents	1	Warrior
cabeast	Cabilis East	106095	Klok_Sass	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106096	Brewer_Prixal	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106110	Smithy_Zern	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106111	Smithy_Xzatik	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106112	Smithy_Krikt	139	41	30	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106118	Pagnar_Vyng	128	41	40	Cabilis Residents	1	Class 41
cabeast	Cabilis East	106122	Clerk_Doval	128	1	30	Crusaders of Greenmist	1	Warrior
cabeast	Cabilis East	106082	Squire_Gristle	139	41	30	Crusaders of Greenmist	1	Class 41
cabeast	Cabilis East	106083	Squire_Rygle	139	41	30	Crusaders of Greenmist	1	Class 41
cabeast	Cabilis East	106010	Sirtha_Scarscale	128	1	50	Crusaders of Greenmist	1	Warrior
cabeast	Cabilis East	106011	Sarth_Scarscale	128	1	50	Crusaders of Greenmist	1	Warrior
cabeast	Cabilis East	106016	Lord_Vizaroth	128	41	50	Crusaders of Greenmist	1	Class 41
cabeast	Cabilis East	106024	Crusader_Zixo	139	5	50	Crusaders of Greenmist	1	Shadowknight
cabeast	Cabilis East	106025	Crusader_Hitol	139	5	50	Crusaders of Greenmist	1	Shadowknight
cabeast	Cabilis East	106026	Crusader_Reidak	139	5	50	Crusaders of Greenmist	1	Shadowknight
cabeast	Cabilis East	106027	Crusader_Olos	139	5	50	Crusaders of Greenmist	1	Shadowknight
cabeast	Cabilis East	106028	Crusader_Cotat	139	5	50	Crusaders of Greenmist	1	Shadowknight
cabeast	Cabilis East	106029	Crusader_Golia	139	5	50	Crusaders of Greenmist	1	Shadowknight
cabeast	Cabilis East	106030	Crusader_Daehod	139	5	50	Crusaders of Greenmist	1	Shadowknight
cabeast	Cabilis East	106031	Crusader_Wonku	139	5	50	Crusaders of Greenmist	1	Shadowknight
cabeast	Cabilis East	106106	Lord_Qyzar	128	24	61	Crusaders of Greenmist	1	Class 24
cabeast	Cabilis East	106107	Lord_Korzin	128	24	61	Crusaders of Greenmist	1	Class 24
cabeast	Cabilis East	106108	Lord_Gikzic	128	24	61	Crusaders of Greenmist	1	Class 24
cabeast	Cabilis East	106109	Arch_Duke_Xog	128	24	61	Crusaders of Greenmist	1	Class 24
cabeast	Cabilis East	106007	a_froglok_slave	26	1	2	Indifferent	1	Warrior
cabeast	Cabilis East	106006	a_pygmy_barracuda	148	1	2	KOS	21	Warrior
cabeast	Cabilis East	106037	War_Historian_Kobl	139	41	30	Legion of Cabilis	1	Class 41
cabeast	Cabilis East	106066	The_Toilmaster	139	1	40	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106062	Trooper_Fryp	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106063	Trooper_Nagraz	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106064	Trooper_Iggmin	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106065	Trooper_Zishrin	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106067	Trooper_Azalin	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106068	Trooper_Begzei	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106069	Trooper_Shestar	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106070	Trooper_Feglesh	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106071	Trooper_Rofylin	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106072	Trooper_Nishnish	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106073	Trooper_Ishlin	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106074	Trooper_Keplar	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106075	Trooper_Byzin	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106076	Trooper_Googin	139	1	50	Legion of Cabilis	1	Warrior
cabeast	Cabilis East	106008	Vessel_Drozlin	128	5	60	Legion of Cabilis	1	Shadowknight
cabeast	Cabilis East	106077	Drill_Master_Kyg	128	20	61	Legion of Cabilis	1	Warrior (NPC)
cabeast	Cabilis East	106078	Drill_Master_Vygan	128	20	61	Legion of Cabilis	1	Warrior (NPC)
cabeast	Cabilis East	106079	Drill_Master_Dal	128	20	61	Legion of Cabilis	1	Warrior (NPC)
cabeast	Cabilis East	106080	War_Baron_Eator	128	20	61	Legion of Cabilis	1	Warrior (NPC)
cabeast	Cabilis East	106014	Grazik_Plaguebringer	139	41	30	Scaled Mystics	1	Class 41
cabeast	Cabilis East	106081	Vessel_Spirit_Companion	128	41	30	Scaled Mystics	1	Class 41
cabeast	Cabilis East	106086	Vessel_Kirtokk	139	41	30	Scaled Mystics	1	Class 41
cabeast	Cabilis East	106087	Vessel_Drekk	139	41	30	Scaled Mystics	1	Class 41
cabeast	Cabilis East	106088	Vessel_Migron	139	41	30	Scaled Mystics	1	Class 41
cabeast	Cabilis East	106089	Vessel_Mortyr	139	41	30	Scaled Mystics	1	Class 41
cabeast	Cabilis East	106090	Vessel_Grymm	139	41	30	Scaled Mystics	1	Class 41
cabeast	Cabilis East	106091	Vessel_Grott	139	41	30	Scaled Mystics	1	Class 41
cabeast	Cabilis East	106092	Vessel_Kabda	139	41	30	Scaled Mystics	1	Class 41
cabeast	Cabilis East	106105	Gaxl_the_scribe	139	41	30	Scaled Mystics	1	Class 41
cabeast	Cabilis East	106116	Slithreina	128	41	45	Scaled Mystics	1	Class 41
cabeast	Cabilis East	106119	Zreezas	128	41	45	Scaled Mystics	1	Class 41
cabeast	Cabilis East	106012	Shezlie_Furscale	128	10	50	Scaled Mystics	1	Shaman
cabeast	Cabilis East	106013	Zazlan_Furscale	128	10	50	Scaled Mystics	1	Shaman
cabeast	Cabilis East	106017	Himart_Kichith	128	1	50	Scaled Mystics	1	Warrior
cabeast	Cabilis East	106084	#Prime_Patriarch_Vuzx	128	34	61	Scaled Mystics	1	Class 34
cabeast	Cabilis East	106101	Hierophant_Dexl	128	29	61	Scaled Mystics	1	Class 29
cabeast	Cabilis East	106102	Hierophant_Zand	128	29	61	Scaled Mystics	1	Class 29
cabeast	Cabilis East	106103	Hierophant_Oxyn	128	29	61	Scaled Mystics	1	Class 29
cabeast	Cabilis East	106104	Prime_Hierophant_Vek	128	29	61	Scaled Mystics	1	Class 29
cabeast	Cabilis East	106114	Hierophant_Granix	128	29	61	Scaled Mystics	1	Class 29
cabeast	Cabilis East	106125	Elder_Patriarch_Ixthal	128	34	61	Scaled Mystics	1	Class 34
cabeast	Cabilis East	106093	the_Court_Chronicler	139	41	30	Swift Tails	1	Class 41
cabeast	Cabilis East	106097	Master_Niska	128	26	61	Swift Tails	1	Class 26
cabeast	Cabilis East	106098	Master_Raska	128	26	61	Swift Tails	1	Class 26
cabeast	Cabilis East	106099	Master_Bain	128	26	61	Swift Tails	1	Class 26
cabeast	Cabilis East	106100	Grand_Master_Glox	128	26	61	Swift Tails	1	Class 26
cabeast	Cabilis East	106121	an_Iksar_outcast	128	1	3	The Forsaken	1	Warrior
cabwest	Cabilis West	82045	a_young_scaled_wolf	356	1	1	NULL	21	Warrior
cabwest	Cabilis West	82001	Gondola	73	1	50	NULL	5	Warrior
cabwest	Cabilis West	82046	Sartar_the_Unrivaled	128	7	61	NULL	1	Monk
cabwest	Cabilis West	82047	Yzilimn_Pxikn	128	7	65	NULL	1	Monk
cabwest	Cabilis West	82008	Zotalz	139	41	30	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82011	Jaxxtz	139	41	30	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82012	a_mortician	161	41	30	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82014	Mohin	139	41	30	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82015	Lybar	139	41	30	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82016	Kamzar	139	41	30	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82017	Jondin	139	41	30	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82034	Keeper_Pain	139	41	30	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82035	Keeper_Rott	139	41	30	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82036	Keeper_Pestilence	139	41	30	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82037	Keeper_Plight	139	41	30	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82038	Keeper_Bile	139	41	30	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82002	Lithriss_Frizen	128	41	40	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82004	Visar_Glolith	128	41	40	Brood of Kotiz	1	Class 41
cabwest	Cabilis West	82005	Izarod_Fristan	128	11	50	Brood of Kotiz	1	Necromancer
cabwest	Cabilis West	82026	Nihilist_Zeegarn	128	1	50	Brood of Kotiz	1	Warrior
cabwest	Cabilis West	82027	Nihilist_Yeegarn	128	1	50	Brood of Kotiz	1	Warrior
cabwest	Cabilis West	82040	an_Iksar_hermit	128	30	61	Brood of Kotiz	1	Class 30
cabwest	Cabilis West	82041	Master_Kyvix	128	30	61	Brood of Kotiz	1	Class 30
cabwest	Cabilis West	82042	Master_Rixiz	128	30	61	Brood of Kotiz	1	Class 30
cabwest	Cabilis West	82043	Master_Xydoz	128	30	61	Brood of Kotiz	1	Class 30
cabwest	Cabilis West	82044	Harbinger_Glosk	128	30	61	Brood of Kotiz	1	Class 30
cabwest	Cabilis West	82007	a_forbidden_scribe	128	41	30	Cabilis Residents	1	Class 41
cabwest	Cabilis West	82013	Gryzil	139	41	30	Cabilis Residents	1	Class 41
cabwest	Cabilis West	82039	Klok_Scaleroot	139	41	45	Cabilis Residents	1	Class 41
cabwest	Cabilis West	82049	Klok_Greyscale	139	41	45	Cabilis Residents	1	Class 41
cabwest	Cabilis West	82003	Keeper_Suffering	139	41	50	Cabilis Residents	1	Class 41
cabwest	Cabilis West	82006	Crusader_Ezrogz	139	1	50	Crusaders of Greenmist	1	Warrior
cabwest	Cabilis West	82009	Crusader_Axmo	139	1	50	Crusaders of Greenmist	1	Warrior
cabwest	Cabilis West	82010	Crusader_Mocdi	139	1	50	Crusaders of Greenmist	1	Warrior
cabwest	Cabilis West	82000	Exterminator_Jaliss	139	1	30	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82018	Trooper_Dagnav	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82019	Trooper_Yegmesh	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82020	Trooper_Moggoz	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82021	Trooper_Shyzin	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82022	Trooper_Ogmire	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82023	Trooper_Gryfkyz	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82024	Trooper_Xaxxot	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82025	Trooper_Gegren	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82028	Trooper_Hylpik	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82029	Trooper_Egrephit	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82030	Trooper_Ryzee	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82031	Trooper_Tygar	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82032	Trooper_Ozlot	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82033	Trooper_Eglo	139	1	50	Legion of Cabilis	1	Warrior
cabwest	Cabilis West	82048	Marthor	128	7	61	Swift Tails	1	Monk
erudnext	Erudin	24005	a_fish	24	1	1	NULL	21	Warrior
erudnext	Erudin	24006	a_fish	24	1	1	NULL	21	Warrior
erudnext	Erudin	24010	a_fish	24	1	1	NULL	21	Warrior
erudnext	Erudin	24011	a_fish	24	1	1	NULL	21	Warrior
erudnext	Erudin	24056	Sabrina	73	1	1	NULL	5	Warrior
erudnext	Erudin	24101	#Translocator_Eniela	12	12	1	NULL	1	Wizard
erudnext	Erudin	24000	Lenya_Wisk	1	9	1	NULL	1	Rogue
erudnext	Erudin	24304	a_Frostfell_Goblin	433	1	1	NULL	1	Warrior
erudnext	Erudin	24305	Hargar_the_Velium_Chef	8	1	1	NULL	1	Warrior
erudnext	Erudin	24306	Fireworks_Engineer_Fabdabus	12	1	1	NULL	1	Warrior
erudnext	Erudin	24104	Megan_Tiglin	1	9	2	NULL	1	Rogue
erudnext	Erudin	24106	Genna_Lostin	1	9	2	NULL	1	Rogue
erudnext	Erudin	24109	Zip_Fendil	1	9	2	NULL	1	Rogue
erudnext	Erudin	24111	Taler_Bilge	1	9	2	NULL	1	Rogue
erudnext	Erudin	24058	a_sand_shark	61	1	3	NULL	21	Warrior
erudnext	Erudin	24057	a_sand_shark	61	1	5	NULL	21	Warrior
erudnext	Erudin	24034	Tomekeeper_Danl	78	1	35	NULL	1	Warrior
erudnext	Erudin	24033	#Senina_Jolik	3	14	50	NULL	1	Enchanter
erudnext	Erudin	24103	Priest_of_Discord	1	2	50	NULL	1	Cleric
erudnext	Erudin	24003	Nolusia_Finharn	3	1	61	NULL	1	Warrior
erudnext	Erudin	24055	Breya_Nostulia	3	22	61	NULL	1	Class 22
erudnext	Erudin	24095	Brianna_Falsruinay	3	1	61	NULL	1	Warrior
erudnext	Erudin	24031	Bazma_Brinstar	3	63	65	NULL	1	Class 63
erudnext	Erudin	24302	Orwin_Flintmaker	3	1	65	NULL	1	Warrior
erudnext	Erudin	24301	Sea_King	72	1	70	NULL	11	Warrior
erudnext	Erudin	24303	Santug_Claugg	10	1	70	NULL	1	Warrior
erudnext	Erudin	24035	Soulbinder_Altira_Mamar	3	1	65	Beta Neutral	1	Warrior
erudnext	Erudin	24102	Collier	1	9	35	Circle of Unseen Hands	1	Rogue
erudnext	Erudin	24032	#Jordin_Sretin	3	1	1	Craftkeepers	1	Warrior
erudnext	Erudin	24037	Tol_Nicelot	3	3	20	Deepwater Knights	1	Paladin
erudnext	Erudin	24051	Zure_Bavuior	3	21	61	Deepwater Knights	1	Cleric (NPC)
erudnext	Erudin	24052	Mikeana_Tolstaub	3	21	61	Deepwater Knights	1	Cleric (NPC)
erudnext	Erudin	24054	Laoni_Reista	3	22	61	Deepwater Knights	1	Class 22
erudnext	Erudin	24063	Gans_Paust	3	21	61	Deepwater Knights	1	Cleric (NPC)
erudnext	Erudin	24065	Weligon_Steelherder	3	22	61	Deepwater Knights	1	Class 22
erudnext	Erudin	24098	Kordian_Keshalian	3	3	61	Deepwater Knights	1	Paladin
erudnext	Erudin	24099	Alimaja_Shanthun	3	2	61	Deepwater Knights	1	Cleric
erudnext	Erudin	24050	Dleria_Mausrel	3	21	61	Deepwater Knights	1	Cleric (NPC)
erudnext	Erudin	24053	Tiam_Khonsir	3	22	61	Deepwater Knights	1	Class 22
erudnext	Erudin	24038	Sinnkin_Highbrow	3	1	4	Erudin Citizens	1	Warrior
erudnext	Erudin	24039	Phloatin_Highbrow	3	1	17	Erudin Citizens	1	Warrior
erudnext	Erudin	24110	a_young_shark	61	1	1	Heretics	21	Warrior
erudnext	Erudin	24069	Sentinel_Venci	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24073	Sentinel_Demitri	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24077	Sentinel_Phylos	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24082	Sentinel_Polix	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24083	Sentinel_Silvis	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24086	Sentinel_Gressio	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24087	Sentinel_Tybal	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24088	Sentinel_Malvol	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24089	Sentinel_Cymbelin	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24090	Sentinel_Ursulo	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24091	Sentinel_Aegeo	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24092	Sentinel_Mercutil	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24093	Sentinel_Belario	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24094	Sentinel_Adrial	78	3	30	High Guard of Erudin	1	Paladin
erudnext	Erudin	24009	a_giant_piranha	74	1	6	KOS	21	Warrior
erudnext	Erudin	24008	a_giant_piranha	74	1	9	KOS	21	Warrior
erudnext	Erudin	24007	a_shark	61	1	13	KOS	21	Warrior
erudnext	Erudin	24012	a_shark	61	1	14	KOS	21	Warrior
erudnext	Erudin	24001	a_shark	61	1	15	KOS	21	Warrior
erudnext	Erudin	24105	a_shark	61	1	16	KOS	21	Warrior
erudnext	Erudin	24019	Altrusan_Belstince	78	41	24	League of Antonican Bards	1	Class 41
erudnext	Erudin	24097	Ticar_Lorestring	7	1	25	League of Antonican Bards	1	Warrior
erudnext	Erudin	24036	Illithi_Nollith	3	1	20	Merchants of Erudin	1	Warrior
erudnext	Erudin	24067	Helia_BlueHawk	3	41	20	Merchants of Erudin	1	Class 41
erudnext	Erudin	24042	Ayth_Niphiria	3	41	22	Merchants of Erudin	1	Class 41
erudnext	Erudin	24015	Ignacia_Rellasp	78	41	24	Merchants of Erudin	1	Class 41
erudnext	Erudin	24016	Qualtis_Weslent	78	41	24	Merchants of Erudin	1	Class 41
erudnext	Erudin	24020	Tollari_Mistell	78	41	24	Merchants of Erudin	1	Class 41
erudnext	Erudin	24023	Kathar_Varselli	78	41	24	Merchants of Erudin	1	Class 41
erudnext	Erudin	24024	Selint_Chency	78	41	24	Merchants of Erudin	1	Class 41
erudnext	Erudin	24027	Stolace_Printell	78	41	24	Merchants of Erudin	1	Class 41
erudnext	Erudin	24028	Mertitt_Phentilly	78	41	24	Merchants of Erudin	1	Class 41
erudnext	Erudin	24114	Rem_Knarjon	78	41	25	Merchants of Erudin	1	Class 41
erudnext	Erudin	24068	Geoard_BlueHawk	78	41	25	Merchants of Erudin	1	Class 41
erudnext	Erudin	24066	Ghemna_Nyjuss	78	41	26	Merchants of Erudin	1	Class 41
erudnext	Erudin	24049	Fhania_Aserdon	3	41	28	Merchants of Erudin	1	Class 41
erudnext	Erudin	24080	Stella_Breezemoon	3	41	28	Merchants of Erudin	1	Class 41
erudnext	Erudin	24014	Chembla_Ellent	3	41	35	Merchants of Erudin	1	Class 41
erudnext	Erudin	24017	Weltria_Ostriss	3	41	35	Merchants of Erudin	1	Class 41
erudnext	Erudin	24018	Sornita_Eltern	3	41	35	Merchants of Erudin	1	Class 41
erudnext	Erudin	24021	Raine_Beteria	3	41	35	Merchants of Erudin	1	Class 41
erudnext	Erudin	24022	Issibla_Belstince	3	41	35	Merchants of Erudin	1	Class 41
erudnext	Erudin	24025	Junice_Weslent	3	41	35	Merchants of Erudin	1	Class 41
erudnext	Erudin	24026	Alysa_Eltern	3	41	35	Merchants of Erudin	1	Class 41
erudnext	Erudin	24030	Lissa_Respelti	3	41	35	Merchants of Erudin	1	Class 41
erudnext	Erudin	24029	Syra_Printell	3	41	35	Merchants of Erudin	1	Class 41
erudnext	Erudin	24096	Valani_Gadriek	3	41	40	Merchants of Erudin	1	Class 41
erudnext	Erudin	24040	Gayle_Weaven	3	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24041	Shinan_Orefinder	3	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24059	Beth_Breadmaker	3	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24060	Palus_Weaponsmith	78	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24061	Nerth_Sailwind	78	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24062	Monita_Weaver	3	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24070	Luren_Renthalis	3	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24071	Teria_Finleather	3	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24072	Borge_Finleather	78	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24074	Reihan_Wilhemson	78	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24076	Demicla_Tanner	3	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24078	Jagen_Kindlor	78	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24079	Dunore_Steelfinger	78	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24084	Kisrin_Breezeshadow	3	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24085	Reko_Saltamer	78	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24075	Galbasi_Weaver	78	41	45	Merchants of Erudin	1	Class 41
erudnext	Erudin	24043	Jras_Solsier	3	22	61	Peace Keepers	1	Class 22
erudnext	Erudin	24044	Reklon_Gnallen	3	22	61	Peace Keepers	1	Class 22
erudnext	Erudin	24045	Vynon_Estaliun	3	22	61	Peace Keepers	1	Class 22
erudnext	Erudin	24046	Cipse_Tospyr	3	21	61	Peace Keepers	1	Cleric (NPC)
erudnext	Erudin	24081	Leraena_Shelyrak	3	21	61	Peace Keepers	1	Cleric (NPC)
erudnext	Erudin	24047	Lumi_Stergnon	3	21	61	Peace Keepers	1	Cleric (NPC)
erudnext	Erudin	24064	Depnar_Bulrious	3	22	61	Peace Keepers	1	Class 22
erudnext	Erudin	24048	Rarnan_Lapice	3	21	61	Peace Keepers	1	Cleric (NPC)
erudnext	Erudin	24004	Camin	1	12	50	Truespirit	1	Wizard
erudnext	Erudin	24013	Stofo_Olan	3	14	50	Truespirit	1	Enchanter
erudnint	The Erudin Palace	23019	Mairee_Silentone	3	1	60	NULL	1	Warrior
erudnint	The Erudin Palace	23018	Syreth_the_Fathomkeeper	3	3	61	NULL	1	Paladin
erudnint	The Erudin Palace	23079	Ienala_Eceiaiu	3	1	65	NULL	1	Warrior
erudnint	The Erudin Palace	23078	Alcinda_Soolpop	3	14	3	Craftkeepers	1	Enchanter
erudnint	The Erudin Palace	23014	Vellenon_Harrance	78	41	24	Craftkeepers	1	Class 41
erudnint	The Erudin Palace	23010	Elentar_Bealtarik	78	41	24	Craftkeepers	1	Class 41
erudnint	The Erudin Palace	23011	Horacia_Garnellia	78	41	24	Craftkeepers	1	Class 41
erudnint	The Erudin Palace	23032	Gwynora_Armista	3	41	28	Craftkeepers	1	Class 41
erudnint	The Erudin Palace	23012	Estra_Nancer	3	41	35	Craftkeepers	1	Class 41
erudnint	The Erudin Palace	23013	Danilla_Delucic	3	41	35	Craftkeepers	1	Class 41
erudnint	The Erudin Palace	23015	Pinilla	3	41	35	Craftkeepers	1	Class 41
erudnint	The Erudin Palace	23000	Nolusia_Finharn	3	33	61	Craftkeepers	1	Class 33
erudnint	The Erudin Palace	23033	Nikina_Sparlek	3	33	61	Craftkeepers	1	Class 33
erudnint	The Erudin Palace	23034	Lanken_Rjarn	3	33	61	Craftkeepers	1	Class 33
erudnint	The Erudin Palace	23073	Toresian_Fhabel	3	33	61	Craftkeepers	1	Class 33
erudnint	The Erudin Palace	23002	Barstall_Methinon	78	41	24	Crimson Hands	1	Class 41
erudnint	The Erudin Palace	23003	Effunic_Korett	78	41	24	Crimson Hands	1	Class 41
erudnint	The Erudin Palace	23040	Andane_Starinen	78	41	24	Crimson Hands	1	Class 41
erudnint	The Erudin Palace	23004	Gissa_Brist	3	41	35	Crimson Hands	1	Class 41
erudnint	The Erudin Palace	23077	Akbaq_Salid	3	12	35	Crimson Hands	1	Wizard
erudnint	The Erudin Palace	23041	Raskena_Djor	3	31	61	Crimson Hands	1	Class 31
erudnint	The Erudin Palace	23042	Ghanlin_Skyphire	3	31	61	Crimson Hands	1	Class 31
erudnint	The Erudin Palace	23071	Whes_Nareya	3	31	61	Crimson Hands	1	Class 31
erudnint	The Erudin Palace	23072	Josper_Kenshed	3	31	61	Crimson Hands	1	Class 31
erudnint	The Erudin Palace	23006	Tuballi_Stellari	78	41	24	Gate Callers	1	Class 41
erudnint	The Erudin Palace	23007	Kestall_Tulenci	78	41	24	Gate Callers	1	Class 41
erudnint	The Erudin Palace	23036	Harban_Ranflash	78	41	26	Gate Callers	1	Class 41
erudnint	The Erudin Palace	23005	Wistcona	3	41	35	Gate Callers	1	Class 41
erudnint	The Erudin Palace	23009	Killi_Frillep	3	41	35	Gate Callers	1	Class 41
erudnint	The Erudin Palace	23038	Reba_Garus	3	32	61	Gate Callers	1	Class 32
erudnint	The Erudin Palace	23075	Dalles_Cekus	3	32	61	Gate Callers	1	Class 32
erudnint	The Erudin Palace	23037	Markus_Jaevins	3	32	61	Gate Callers	1	Class 32
erudnint	The Erudin Palace	23074	Vasile_Jahnir	3	32	61	Gate Callers	1	Class 32
erudnint	The Erudin Palace	23021	Shondo_Billin	12	1	11	Gem Choppers	1	Warrior
erudnint	The Erudin Palace	23022	Warden_Lius	78	3	25	High Guard of Erudin	1	Paladin
erudnint	The Erudin Palace	23043	Sentinel_Charin	78	3	30	High Guard of Erudin	1	Paladin
erudnint	The Erudin Palace	23058	Sentinel_Wren	78	3	30	High Guard of Erudin	1	Paladin
erudnint	The Erudin Palace	23023	Sentinel_Hylin	78	3	30	High Guard of Erudin	1	Paladin
